Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
16.0,0.0,0.0,2.0,8.4573681812,25.0,,,,,,,0.357808892,4.0
17.0,1.0,2.0,1.0,10.3430072457,13.0,,,,,,,1.9225514899,4.0
18.0,0.0,1.0,3.0,7.3999777192,26.0,,,,,,,0.3309669077,4.0
16.0,1.0,0.0,1.0,14.8155973432,5.0,,,,,,,3.2196854833,1.0
18.0,1.0,1.0,2.0,15.6837435846,1.0,,,,,,,3.9514599508,0.0
15.0,0.0,3.0,0.0,15.2657038041,7.0,,,,,,,2.7952105535,2.0
15.0,0.0,0.0,1.0,14.4522344967,3.0,,,,,,,3.5617432681,0.0
15.0,1.0,0.0,1.0,4.0900867739,20.0,,,,,,,1.3610882269,4.0
17.0,1.0,0.0,2.0,6.7593995848,23.0,,,,,,,0.7389589821,4.0
16.0,1.0,0.0,0.0,9.3969086997,13.0,,,,,,,2.3207725438,3.0
15.0,0.0,0.0,2.0,6.6158598286,10.0,,,,,,,2.837891418,2.0
15.0,1.0,1.0,1.0,15.0988040032,23.0,,,,,,,0.8273394905,4.0
16.0,1.0,0.0,2.0,6.587070485,27.0,,,,,,,0.8758837048,4.0
15.0,1.0,3.0,3.0,2.7646417357,13.0,,,,,,,1.4679683163,4.0
18.0,1.0,2.0,2.0,7.980809041,11.0,,,,,,,2.1221027572,3.0
16.0,1.0,1.0,2.0,19.5982886556,15.0,,,,,,,2.4818134095,3.0
16.0,0.0,2.0,2.0,4.5176282587,5.0,,,,,,,2.8760836726,2.0
16.0,1.0,0.0,1.0,12.2431731789,19.0,,,,,,,1.6626921986,4.0
18.0,1.0,0.0,3.0,8.6594609968,0.0,,,,,,,2.9640587263,2.0
16.0,1.0,1.0,1.0,1.420491353,11.0,,,,,,,2.0321784625,3.0
18.0,1.0,2.0,2.0,9.75753212,6.0,,,,,,,3.2078192454,1.0
16.0,0.0,2.0,2.0,14.043286573,7.0,,,,,,,2.5534848461,2.0
17.0,0.0,0.0,1.0,10.2643995166,8.0,,,,,,,3.128858646,1.0
15.0,0.0,3.0,1.0,17.4421212749,1.0,,,,,,,4.0,0.0
17.0,1.0,0.0,2.0,5.7787403332,16.0,,,,,,,1.3570627014,4.0
15.0,1.0,2.0,3.0,1.7249834261,19.0,,,,,,,0.684887998,4.0
18.0,0.0,3.0,3.0,18.7313122332,12.0,,,,,,,2.2346962873,3.0
17.0,0.0,0.0,2.0,7.5639269906,4.0,,,,,,,1.9532005613,4.0
16.0,0.0,2.0,2.0,11.5281110291,9.0,,,,,,,2.470924003,3.0
15.0,1.0,0.0,3.0,15.8400625226,11.0,,,,,,,2.5124887587,2.0
15.0,1.0,0.0,0.0,6.4862732775000005,16.0,,,,,,,2.0972515783,3.0
17.0,0.0,1.0,1.0,14.3232907636,20.0,,,,,,,1.3451314634,4.0
18.0,0.0,1.0,2.0,2.7083769964,5.0,,,,,,,2.2417279725,3.0
17.0,0.0,3.0,3.0,5.8258749441,2.0,,,,,,,2.6373489547,2.0
18.0,1.0,1.0,3.0,2.8942127227,27.0,,,,,,,0.2861100389,4.0
18.0,1.0,0.0,2.0,16.224611168,14.0,,,,,,,2.0845477071,3.0
15.0,1.0,2.0,0.0,4.4529847045,6.0,,,,,,,2.7778858936,2.0
17.0,0.0,3.0,2.0,14.3480711081,29.0,,,,,,,0.4841831958,4.0
17.0,0.0,0.0,1.0,18.8659679449,5.0,,,,,,,2.8757352860000003,2.0
18.0,1.0,3.0,1.0,10.5554441814,3.0,,,,,,,3.4713372145,1.0
17.0,0.0,0.0,2.0,10.8005838452,18.0,,,,,,,1.3180744589,4.0
16.0,1.0,2.0,0.0,9.220671362,4.0,,,,,,,2.715908932,2.0
16.0,0.0,0.0,3.0,6.5178028679,2.0,,,,,,,3.4745618448,1.0
17.0,0.0,0.0,2.0,9.5131006185,25.0,,,,,,,0.9349429909,4.0
17.0,0.0,0.0,2.0,12.0561506453,24.0,,,,,,,0.5185224297000001,4.0
18.0,0.0,1.0,0.0,19.7198314434,8.0,,,,,,,2.7260946289,2.0
16.0,1.0,0.0,1.0,18.7552911864,5.0,,,,,,,3.09906465,1.0
16.0,0.0,0.0,0.0,17.2430591659,12.0,,,,,,,2.073545292,3.0
15.0,1.0,1.0,4.0,17.7826107141,26.0,,,,,,,1.9831339922,4.0
18.0,1.0,3.0,3.0,9.3569836658,21.0,,,,,,,0.7662736792,4.0
15.0,1.0,0.0,2.0,13.1488865435,27.0,,,,,,,0.6361329335,4.0
16.0,0.0,0.0,1.0,17.9013344587,29.0,,,,,,,1.1480334126,4.0
18.0,1.0,0.0,3.0,7.8590152998,19.0,,,,,,,1.7504046795,4.0
17.0,1.0,0.0,1.0,19.2352495669,3.0,,,,,,,2.8211081075,2.0
18.0,1.0,2.0,1.0,8.3157212414,1.0,,,,,,,3.240512074,1.0
17.0,0.0,2.0,2.0,12.0216533079,25.0,,,,,,,0.7058616314,4.0
17.0,0.0,1.0,3.0,14.1960942654,3.0,,,,,,,2.9127221779,2.0
18.0,1.0,0.0,0.0,19.0118402615,7.0,,,,,,,2.8947230423,2.0
17.0,0.0,2.0,1.0,4.892325481,12.0,,,,,,,1.7772798491,4.0
15.0,1.0,1.0,3.0,14.9226195648,9.0,,,,,,,2.4571875145,3.0
16.0,1.0,2.0,1.0,10.4163117229,17.0,,,,,,,1.9390765371,4.0
17.0,0.0,1.0,1.0,5.3711428124000005,8.0,,,,,,,2.2916861523,3.0
15.0,1.0,2.0,2.0,15.5321367959,29.0,,,,,,,0.5847407289000001,4.0
17.0,0.0,1.0,3.0,11.0444456035,0.0,,,,,,,2.9054661603,2.0
16.0,0.0,0.0,2.0,13.219476413,12.0,,,,,,,1.7389421343,4.0
15.0,1.0,3.0,4.0,6.4580213716,17.0,,,,,,,1.6698070522,4.0
16.0,0.0,1.0,2.0,9.6254790366,14.0,,,,,,,1.6482889224,4.0
16.0,0.0,1.0,0.0,12.3470850198,1.0,,,,,,,2.7103913101,2.0
15.0,1.0,0.0,4.0,8.0982162854,10.0,,,,,,,1.956169126,4.0
15.0,1.0,1.0,2.0,3.967450797,28.0,,,,,,,0.6729361978,4.0
15.0,0.0,1.0,1.0,19.2328098463,13.0,,,,,,,2.6071729292,2.0
18.0,0.0,0.0,2.0,10.2293508009,21.0,,,,,,,1.5660204997,4.0
15.0,1.0,0.0,1.0,14.6784074058,14.0,,,,,,,2.1973945916,3.0
15.0,0.0,1.0,0.0,8.2209438711,13.0,,,,,,,2.3329718166,3.0
15.0,0.0,2.0,0.0,7.1026352805,15.0,,,,,,,1.7732936974,4.0
15.0,0.0,1.0,2.0,8.1432859693,22.0,,,,,,,1.1496496268,4.0
17.0,0.0,0.0,3.0,8.1839328757,28.0,,,,,,,0.8409854510000001,4.0
18.0,0.0,1.0,2.0,10.8836023188,14.0,,,,,,,1.5635740338000002,4.0
16.0,0.0,0.0,4.0,10.8693973996,18.0,,,,,,,0.8707134779,4.0
15.0,0.0,0.0,1.0,9.9430763177,26.0,,,,,,,0.6131659882,4.0
17.0,1.0,0.0,1.0,2.6957156983,8.0,,,,,,,2.5723917087,2.0
17.0,1.0,0.0,1.0,9.92150957,4.0,,,,,,,2.3075966233000003,3.0
17.0,1.0,0.0,1.0,3.3820780084,4.0,,,,,,,2.3180465211,3.0
16.0,1.0,0.0,1.0,2.5227157259,10.0,,,,,,,2.3105572858,3.0
15.0,1.0,0.0,2.0,18.6529143468,27.0,,,,,,,1.5858200367,4.0
18.0,0.0,0.0,3.0,12.099000263,19.0,,,,,,,1.6306137401,4.0
18.0,0.0,1.0,4.0,13.1898011625,24.0,,,,,,,1.5586322003,4.0
17.0,0.0,0.0,1.0,8.0358734067,23.0,,,,,,,0.6835053014,4.0
16.0,0.0,0.0,3.0,18.1796178383,27.0,,,,,,,0.9709123788,4.0
16.0,1.0,2.0,1.0,12.7586097916,3.0,,,,,,,3.3446266751,1.0
16.0,0.0,0.0,1.0,15.3833973905,19.0,,,,,,,1.8859166519,4.0
18.0,0.0,1.0,3.0,7.3712493806,17.0,,,,,,,1.4699645572,4.0
17.0,1.0,0.0,2.0,19.2002376164,24.0,,,,,,,1.4363754454,4.0
15.0,0.0,0.0,1.0,16.409225803200002,2.0,,,,,,,3.3995428585000003,1.0
18.0,0.0,1.0,2.0,17.0789692603,3.0,,,,,,,3.5635357915,0.0
17.0,1.0,1.0,1.0,3.4438853485,13.0,,,,,,,2.0744387504,3.0
17.0,0.0,2.0,2.0,5.4192641574,6.0,,,,,,,2.504005287,2.0
15.0,0.0,1.0,2.0,5.7125319937,25.0,,,,,,,0.9669488068,4.0
15.0,0.0,3.0,4.0,5.4181844649,7.0,,,,,,,2.6910442047,2.0
15.0,0.0,0.0,0.0,17.1081632421,23.0,,,,,,,0.8647850839000001,4.0
16.0,0.0,0.0,1.0,0.6376959042,15.0,,,,,,,1.9939524526,4.0
15.0,1.0,0.0,2.0,1.5219997796,19.0,,,,,,,1.2001797196,4.0
17.0,1.0,0.0,2.0,5.4782974126,14.0,,,,,,,2.1957128983,3.0
15.0,1.0,1.0,1.0,3.997459493,6.0,,,,,,,1.901266524,4.0
17.0,1.0,1.0,2.0,4.6371922777,25.0,,,,,,,0.8399765237,4.0
18.0,1.0,0.0,3.0,15.9588637851,16.0,,,,,,,1.3620437692,4.0
16.0,1.0,3.0,3.0,11.2625318778,21.0,,,,,,,0.8507438645000001,4.0
18.0,0.0,2.0,3.0,0.1154132259,21.0,,,,,,,1.003365306,4.0
18.0,1.0,0.0,3.0,8.5864553141,21.0,,,,,,,1.390539698,4.0
17.0,1.0,0.0,2.0,8.157698537,11.0,,,,,,,2.4399813258,3.0
18.0,0.0,0.0,3.0,2.2789053889,17.0,,,,,,,1.2433117163,4.0
17.0,0.0,0.0,1.0,13.522835772,23.0,,,,,,,1.9648466564,4.0
15.0,1.0,0.0,1.0,14.0419437676,13.0,,,,,,,2.6882293307,2.0
15.0,0.0,1.0,1.0,14.417864381,14.0,,,,,,,2.7397016673,2.0
17.0,1.0,0.0,2.0,14.5694189112,14.0,,,,,,,2.496121936,3.0
15.0,0.0,0.0,1.0,0.0010565386,4.0,,,,,,,2.9688071333,2.0
16.0,1.0,3.0,4.0,19.0784160769,15.0,,,,,,,2.2159441692,3.0
18.0,0.0,1.0,1.0,16.2841753411,4.0,,,,,,,3.5037432645,0.0
16.0,0.0,3.0,0.0,18.0796339318,1.0,,,,,,,3.384729472,1.0
18.0,1.0,0.0,2.0,0.3128659061,19.0,,,,,,,1.4176040096,4.0
15.0,1.0,0.0,0.0,18.6771759157,27.0,,,,,,,1.1393370635,4.0
16.0,1.0,1.0,1.0,16.1957705738,24.0,,,,,,,0.7695898642,4.0
15.0,1.0,0.0,1.0,16.7443828592,8.0,,,,,,,2.3484434535,3.0
18.0,1.0,0.0,2.0,1.8657476944,21.0,,,,,,,0.3218314297,4.0
17.0,0.0,1.0,2.0,14.7755605784,26.0,,,,,,,1.1241371865,4.0
17.0,1.0,1.0,2.0,19.1983337928,8.0,,,,,,,2.7170969538,2.0
16.0,1.0,0.0,2.0,13.5709468284,3.0,,,,,,,2.6565407805,2.0
15.0,0.0,0.0,2.0,11.4112280925,14.0,,,,,,,1.5277480662,4.0
15.0,0.0,0.0,1.0,18.912593555,10.0,,,,,,,2.735672949,2.0
16.0,1.0,0.0,1.0,8.8587424347,0.0,,,,,,,3.7481022805,0.0
17.0,0.0,0.0,2.0,11.9858713262,17.0,,,,,,,1.7062124886,4.0
18.0,0.0,0.0,0.0,9.5267658699,28.0,,,,,,,0.9590415229,4.0
16.0,1.0,0.0,0.0,18.6569244272,0.0,,,,,,,4.0,0.0
18.0,0.0,3.0,2.0,1.5216945353,7.0,,,,,,,1.8589248556,4.0
17.0,0.0,1.0,2.0,10.0223940165,24.0,,,,,,,1.0007755569,4.0
15.0,1.0,2.0,1.0,13.7390488277,15.0,,,,,,,2.4136518726,3.0
17.0,1.0,0.0,1.0,15.8381307684,25.0,,,,,,,1.1721916329,4.0
16.0,0.0,0.0,3.0,11.6603729489,27.0,,,,,,,0.2759351001,4.0
15.0,0.0,0.0,3.0,18.1783548824,21.0,,,,,,,1.9076403798,4.0
16.0,1.0,0.0,2.0,18.8398289377,17.0,,,,,,,2.0185797822,3.0
16.0,0.0,0.0,2.0,1.2863844639,21.0,,,,,,,0.9157121796,4.0
17.0,0.0,2.0,2.0,8.0474107908,8.0,,,,,,,3.1291166396,1.0
16.0,0.0,1.0,4.0,0.4691804344,11.0,,,,,,,1.9459891884,4.0
17.0,1.0,1.0,4.0,6.5883331475,18.0,,,,,,,1.5100586975,4.0
15.0,0.0,0.0,1.0,10.7373643594,24.0,,,,,,,0.1530318117,4.0
17.0,0.0,3.0,3.0,18.2158986102,17.0,,,,,,,1.7119846768,4.0
15.0,1.0,0.0,1.0,16.9310864493,26.0,,,,,,,1.4199770986,4.0
17.0,0.0,0.0,1.0,2.5499945334,4.0,,,,,,,2.4387312527,3.0
18.0,0.0,0.0,2.0,1.8606074948,26.0,,,,,,,0.3167559737,4.0
18.0,1.0,2.0,2.0,11.7853467751,1.0,,,,,,,3.5433159149,0.0
16.0,1.0,3.0,3.0,10.6423594492,6.0,,,,,,,3.1252696625,1.0
17.0,1.0,0.0,0.0,5.3275528286,26.0,,,,,,,0.6550115881,4.0
17.0,1.0,2.0,2.0,17.9890616911,9.0,,,,,,,3.5116138627,0.0
15.0,0.0,2.0,3.0,18.5473281892,14.0,,,,,,,2.8625628192,2.0
16.0,0.0,0.0,3.0,8.0522287668,24.0,,,,,,,1.1162284613,4.0
17.0,1.0,0.0,1.0,17.8060511423,6.0,,,,,,,3.2011819553,1.0
16.0,1.0,0.0,1.0,7.6789778853,27.0,,,,,,,0.1005921481,4.0
18.0,0.0,3.0,2.0,14.7363366366,4.0,,,,,,,3.0171336824,1.0
17.0,1.0,0.0,1.0,9.518844351,14.0,,,,,,,2.2205485089,3.0
17.0,0.0,2.0,4.0,2.4516631301,19.0,,,,,,,1.1110684623,4.0
16.0,1.0,0.0,3.0,18.5586840247,27.0,,,,,,,0.9918923912,4.0
17.0,0.0,2.0,1.0,9.0819318676,19.0,,,,,,,1.1753476581,4.0
16.0,1.0,0.0,1.0,14.6897408064,14.0,,,,,,,2.2925396421,3.0
17.0,1.0,1.0,0.0,7.3434762886,9.0,,,,,,,2.2942213572,3.0
15.0,0.0,2.0,3.0,0.3776175715,23.0,,,,,,,0.3699206269,4.0
16.0,1.0,2.0,1.0,2.0106071738,25.0,,,,,,,0.6657412071000001,4.0
17.0,0.0,2.0,2.0,9.9243895898,28.0,,,,,,,0.7289188138,4.0
18.0,0.0,0.0,2.0,13.7992871425,25.0,,,,,,,1.0101980338,4.0
17.0,0.0,1.0,2.0,6.6947065316,13.0,,,,,,,1.8298105465,4.0
18.0,0.0,0.0,0.0,13.9097691836,25.0,,,,,,,0.9409472198,4.0
18.0,0.0,0.0,1.0,13.9727117886,25.0,,,,,,,1.1528666912,4.0
15.0,1.0,1.0,3.0,14.0787181466,9.0,,,,,,,3.0301969825,1.0
16.0,1.0,0.0,3.0,9.8504370804,16.0,,,,,,,1.7570919535,4.0
17.0,0.0,1.0,2.0,18.2977230024,20.0,,,,,,,1.9661234427,4.0
15.0,1.0,3.0,0.0,9.7839303596,13.0,,,,,,,1.3016437359,4.0
17.0,0.0,0.0,1.0,9.0053038699,1.0,,,,,,,3.7728966085,0.0
18.0,1.0,1.0,2.0,3.9876163802,15.0,,,,,,,1.9221659091,4.0
16.0,1.0,0.0,1.0,6.1531017471,12.0,,,,,,,1.7890367759,4.0
17.0,1.0,0.0,3.0,0.8466898504,26.0,,,,,,,0.6329881185,4.0
17.0,1.0,0.0,2.0,12.6707058723,8.0,,,,,,,2.8504352924000003,2.0
18.0,0.0,3.0,0.0,4.9707148785,6.0,,,,,,,2.6848212865,2.0
17.0,0.0,2.0,3.0,6.0831050897,15.0,,,,,,,1.8993402501,4.0
17.0,1.0,3.0,4.0,15.4162904333,9.0,,,,,,,2.4543067019,3.0
18.0,1.0,3.0,0.0,6.5444236632,23.0,,,,,,,1.2083322826,4.0
15.0,0.0,0.0,2.0,4.8439178403,21.0,,,,,,,1.5269160462,4.0
18.0,1.0,0.0,1.0,3.3811549827,8.0,,,,,,,2.6867167544,2.0
15.0,0.0,1.0,1.0,15.4971680436,21.0,,,,,,,1.1307853593,4.0
16.0,0.0,0.0,1.0,2.5941251598,22.0,,,,,,,0.7411030550000001,4.0
15.0,0.0,0.0,2.0,9.075075205,6.0,,,,,,,2.8934002947,2.0
15.0,1.0,0.0,4.0,10.1386023215,15.0,,,,,,,1.3763806885,4.0
16.0,0.0,1.0,2.0,13.7477982537,8.0,,,,,,,1.9356025608,4.0
15.0,1.0,1.0,0.0,12.6656696467,26.0,,,,,,,1.0583113523,4.0
18.0,0.0,0.0,2.0,16.2144134589,23.0,,,,,,,1.2304287558,4.0
15.0,1.0,0.0,1.0,0.8950286785,28.0,,,,,,,0.14706887,4.0
16.0,1.0,1.0,3.0,5.9288144956,16.0,,,,,,,1.1696905138,4.0
18.0,1.0,1.0,2.0,5.6026823755,19.0,,,,,,,1.0162150422,4.0
16.0,0.0,0.0,1.0,2.9203381118,6.0,,,,,,,2.5210277349,2.0
16.0,0.0,2.0,1.0,5.7835650771000005,10.0,,,,,,,2.0278419222,3.0
17.0,1.0,0.0,2.0,6.1953062829,7.0,,,,,,,2.6709475543,2.0
17.0,1.0,0.0,1.0,10.4376892385,6.0,,,,,,,2.8728793655,2.0
16.0,1.0,2.0,2.0,13.2740895785,27.0,,,,,,,1.0296486454,4.0
16.0,0.0,1.0,1.0,7.6220102722,18.0,,,,,,,1.7574973128,4.0
16.0,0.0,0.0,1.0,14.3894046263,19.0,,,,,,,1.8952833432,4.0
17.0,0.0,1.0,2.0,6.7233067716,11.0,,,,,,,2.035367286,3.0
17.0,0.0,1.0,3.0,5.8056735463,6.0,,,,,,,2.0531478942,3.0
15.0,1.0,2.0,3.0,10.8237611171,7.0,,,,,,,2.3297192543,3.0
15.0,1.0,2.0,1.0,0.4743272061,6.0,,,,,,,1.756211553,4.0
16.0,0.0,1.0,1.0,1.5957824727,5.0,,,,,,,2.8273429543,2.0
18.0,0.0,0.0,1.0,8.3593908717,24.0,,,,,,,0.6937125122000001,4.0
18.0,1.0,0.0,2.0,18.8582542278,8.0,,,,,,,2.9539619217,2.0
17.0,0.0,0.0,2.0,14.4302355969,26.0,,,,,,,0.9894684413,4.0
17.0,0.0,0.0,3.0,1.76253139,12.0,,,,,,,2.1370681063,3.0
17.0,0.0,1.0,3.0,16.9263602556,6.0,,,,,,,3.0321053325,1.0
16.0,0.0,1.0,1.0,14.6460154122,7.0,,,,,,,2.8043631751,2.0
18.0,0.0,0.0,2.0,12.2189305141,21.0,,,,,,,0.6128025023,4.0
15.0,0.0,0.0,3.0,16.4058592122,16.0,,,,,,,2.2022329396,3.0
16.0,1.0,0.0,3.0,8.0821969549,16.0,,,,,,,1.4102620382,4.0
15.0,0.0,0.0,0.0,4.4300210171,15.0,,,,,,,1.4414095429,4.0
15.0,0.0,2.0,1.0,10.2404677822,21.0,,,,,,,1.233587021,4.0
16.0,1.0,0.0,2.0,10.9768351119,1.0,,,,,,,2.790575147,2.0
15.0,1.0,1.0,1.0,10.7665274402,29.0,,,,,,,0.3785436345,4.0
18.0,1.0,3.0,1.0,11.3014758296,7.0,,,,,,,2.1728123218,3.0
15.0,0.0,0.0,0.0,18.9740983648,16.0,,,,,,,2.3916876827,3.0
18.0,1.0,0.0,2.0,18.0449124619,12.0,,,,,,,1.7831074672,4.0
18.0,0.0,0.0,1.0,17.5143407312,17.0,,,,,,,1.7859269858,4.0
18.0,0.0,1.0,0.0,16.0283362182,23.0,,,,,,,1.2687721231,4.0
17.0,0.0,1.0,1.0,18.8685621453,27.0,,,,,,,1.4868656516,4.0
15.0,1.0,0.0,3.0,1.9698928336,21.0,,,,,,,1.0619359967,4.0
16.0,1.0,1.0,3.0,5.3024652289,27.0,,,,,,,0.0,4.0
16.0,1.0,2.0,2.0,9.9011189131,9.0,,,,,,,2.1516179803,3.0
15.0,1.0,0.0,2.0,16.9306898625,1.0,,,,,,,3.5974890938,0.0
17.0,1.0,0.0,4.0,10.1033142305,1.0,,,,,,,3.8127571876,0.0
17.0,0.0,2.0,1.0,14.9606947868,26.0,,,,,,,1.1767815057,4.0
18.0,0.0,1.0,1.0,2.779198105,13.0,,,,,,,1.9483275159,4.0
15.0,0.0,2.0,1.0,5.0482762595,15.0,,,,,,,1.808097198,4.0
15.0,0.0,1.0,1.0,14.6355219008,6.0,,,,,,,3.2221400896,1.0
16.0,1.0,2.0,1.0,3.2946801778,20.0,,,,,,,0.8092601434000001,4.0
15.0,1.0,0.0,3.0,7.0271186931,20.0,,,,,,,1.2945928801,4.0
17.0,0.0,2.0,2.0,5.2973251563,23.0,,,,,,,1.0777476838,4.0
15.0,1.0,3.0,2.0,6.9972338844,11.0,,,,,,,2.9201818984,2.0
16.0,1.0,1.0,3.0,14.1664809816,27.0,,,,,,,0.7961429159000001,4.0
18.0,0.0,0.0,0.0,7.3569436229,22.0,,,,,,,1.4460523515,4.0
16.0,0.0,0.0,1.0,11.1052664522,27.0,,,,,,,0.9401842567,4.0
16.0,1.0,0.0,2.0,1.9986375411,13.0,,,,,,,1.7820606671,4.0
18.0,1.0,0.0,2.0,16.1003538647,24.0,,,,,,,1.1058998696,4.0
16.0,0.0,0.0,0.0,7.397772513,3.0,,,,,,,2.8134703452,2.0
16.0,0.0,1.0,2.0,12.9706831807,25.0,,,,,,,1.6517866724,4.0
15.0,0.0,1.0,2.0,14.5077920332,3.0,,,,,,,3.6035075722,0.0
15.0,1.0,0.0,2.0,4.1932184422,17.0,,,,,,,1.5269602894,4.0
18.0,0.0,1.0,2.0,17.6934996991,2.0,,,,,,,3.4590447339,1.0
15.0,0.0,0.0,1.0,12.3244850321,0.0,,,,,,,3.3339700024,1.0
15.0,1.0,0.0,0.0,8.574502835,16.0,,,,,,,1.7181817232,4.0
16.0,1.0,0.0,2.0,3.6467036716,6.0,,,,,,,3.1832324894,1.0
17.0,1.0,1.0,1.0,18.846018758,29.0,,,,,,,0.996647663,4.0
15.0,1.0,0.0,3.0,15.1013640826,15.0,,,,,,,2.5250863216,2.0
17.0,1.0,0.0,2.0,4.1604912547,29.0,,,,,,,0.5128520463,4.0
15.0,0.0,0.0,1.0,6.7542154945,4.0,,,,,,,2.8644980669,2.0
15.0,0.0,2.0,2.0,16.1934851618,18.0,,,,,,,1.7333640466,4.0
18.0,1.0,0.0,2.0,13.9135532643,6.0,,,,,,,2.9868916209,2.0
18.0,1.0,1.0,1.0,15.3156858543,13.0,,,,,,,2.5653680527,2.0
18.0,1.0,1.0,3.0,8.8240220443,1.0,,,,,,,3.1391893048,1.0
17.0,1.0,2.0,3.0,14.3295252528,2.0,,,,,,,3.6364165679,0.0
16.0,1.0,3.0,2.0,7.7298744573,16.0,,,,,,,1.4674423666,4.0
15.0,0.0,0.0,0.0,4.2252583388,15.0,,,,,,,1.7995311493,4.0
15.0,0.0,0.0,2.0,12.6535406968,7.0,,,,,,,3.1831261172,1.0
15.0,0.0,2.0,2.0,19.520278512,17.0,,,,,,,1.441964197,4.0
17.0,0.0,0.0,1.0,6.2120194279,14.0,,,,,,,1.8815889866,4.0
18.0,1.0,1.0,1.0,9.2193918443,6.0,,,,,,,3.1326292974,1.0
16.0,0.0,1.0,3.0,13.4800274214,26.0,,,,,,,0.8142853492000001,4.0
17.0,1.0,1.0,0.0,10.8301256424,8.0,,,,,,,2.4777903743,3.0
18.0,1.0,3.0,2.0,16.8685559142,5.0,,,,,,,2.9713320163,2.0
17.0,1.0,3.0,2.0,15.2348541294,17.0,,,,,,,2.0719724314,3.0
16.0,0.0,2.0,2.0,1.1659440772,17.0,,,,,,,1.6356867328,4.0
18.0,1.0,0.0,0.0,19.9684246785,24.0,,,,,,,0.9062765163,4.0
17.0,0.0,2.0,3.0,15.0480490744,25.0,,,,,,,0.8090678532000001,4.0
16.0,0.0,0.0,1.0,17.2780663259,23.0,,,,,,,1.6838320257,4.0
15.0,1.0,0.0,2.0,13.0239542419,13.0,,,,,,,3.1387843941,1.0
16.0,1.0,2.0,2.0,17.1257025609,13.0,,,,,,,1.7989503401,4.0
15.0,1.0,0.0,2.0,2.2476594986,13.0,,,,,,,1.6873074352,4.0
17.0,0.0,0.0,4.0,6.9547567112,24.0,,,,,,,0.9030855769,4.0
18.0,1.0,0.0,2.0,17.5284188721,3.0,,,,,,,3.1376243508,3.0
18.0,0.0,2.0,1.0,4.0331042253,3.0,,,,,,,3.1892171698,2.0
17.0,1.0,1.0,4.0,1.5648419716,14.0,,,,,,,1.7953690782,3.0
18.0,1.0,1.0,2.0,15.7623787989,14.0,,,,,,,2.4359581995,4.0
18.0,0.0,0.0,1.0,16.7097231129,17.0,,,,,,,1.6884896092,4.0
15.0,0.0,2.0,1.0,3.2530443638,13.0,,,,,,,1.8440563795,1.0
17.0,0.0,2.0,3.0,17.0869196557,25.0,,,,,,,1.3055845145,2.0
16.0,0.0,0.0,1.0,13.7353559119,0.0,,,,,,,3.5451530359,2.0
15.0,0.0,0.0,2.0,10.4016536643,9.0,,,,,,,2.1723455424,4.0
17.0,0.0,0.0,2.0,16.6050038556,28.0,,,,,,,0.3751478506,4.0
15.0,1.0,3.0,1.0,8.3849849864,19.0,,,,,,,1.5578704926,3.0
16.0,1.0,1.0,2.0,3.8798791245,9.0,,,,,,,2.1857108403,3.0
16.0,0.0,3.0,0.0,5.6970535322,9.0,,,,,,,2.4598046717,1.0
17.0,1.0,0.0,2.0,10.1032803659,26.0,,,,,,,0.4275685066,4.0
16.0,0.0,2.0,2.0,10.6266158535,23.0,,,,,,,0.871999115,3.0
15.0,1.0,2.0,2.0,16.1116165288,1.0,,,,,,,3.2229374987,1.0
16.0,1.0,1.0,2.0,15.827054473,28.0,,,,,,,0.8181261027000001,2.0
15.0,0.0,3.0,3.0,11.6273311441,27.0,,,,,,,0.6189366144,4.0
15.0,0.0,0.0,2.0,15.6157096673,26.0,,,,,,,1.1746095143,0.0
16.0,0.0,0.0,0.0,3.8354691659,7.0,,,,,,,2.8005690841,4.0
17.0,1.0,1.0,1.0,1.0012905419,0.0,,,,,,,2.9954582957,3.0
18.0,0.0,2.0,2.0,17.4726764527,0.0,,,,,,,3.3536597433,4.0
16.0,1.0,1.0,3.0,1.5110898753000002,3.0,,,,,,,2.7326611971,0.0
15.0,0.0,0.0,3.0,4.9337685949,6.0,,,,,,,2.5556675427,4.0
15.0,1.0,1.0,3.0,13.9063789925,8.0,,,,,,,2.3780500421,3.0
16.0,1.0,0.0,1.0,8.1889587525,15.0,,,,,,,2.0607924591,2.0
17.0,0.0,0.0,2.0,17.5262793983,4.0,,,,,,,3.1152505559,3.0
17.0,1.0,1.0,2.0,5.9595958932,1.0,,,,,,,3.4537906189,1.0
15.0,1.0,2.0,1.0,0.2374269334,27.0,,,,,,,0.0,3.0
15.0,0.0,0.0,0.0,6.0131128112,22.0,,,,,,,1.0281836892,1.0
17.0,1.0,0.0,3.0,11.5615009837,10.0,,,,,,,1.9894551956,4.0
18.0,0.0,0.0,1.0,7.5187675081,17.0,,,,,,,1.6720340584,1.0
16.0,0.0,0.0,1.0,10.6974551152,24.0,,,,,,,0.8762666605,4.0
15.0,0.0,2.0,0.0,17.5319623767,24.0,,,,,,,0.8597452885,1.0
15.0,0.0,3.0,3.0,18.2497010846,18.0,,,,,,,1.9706001592,3.0
17.0,1.0,0.0,2.0,5.3194812931,12.0,,,,,,,2.2688507342,0.0
